0.00E+00	8.23E-05	0.9999	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	3.19E-05	0.9999	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	9.86E-06	0.99991	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	8.74E-06	0.99991	0.99973	0.99972	0.99963	0.9997	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	7.32E-06	0.99992	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99965	0.99964
0.00E+00	5.59E-06	0.99992	0.99973	0.99972	0.99963	0.99971	0.99978	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	3.57E-06	0.99993	0.99973	0.99973	0.99964	0.99971	0.99979	0.99971	0.99977	0.99978	0.99952	0.99969	0.99966	0.99964
0.00E+00	1.24E-06	0.99994	0.99974	0.99973	0.99964	0.99971	0.99979	0.99972	0.99977	0.99978	0.99953	0.99969	0.99966	0.99965
0.00E+00	0.00E+00	0.99995	0.99974	0.99973	0.99965	0.99972	0.99979	0.99972	0.99978	0.99978	0.99953	0.9997	0.99967	0.99965
0.00E+00	0.00E+00	0.99996	0.99974	0.99974	0.99965	0.99972	0.9998	0.99973	0.99978	0.99979	0.99954	0.9997	0.99967	0.99966
0.00E+00	0.00E+00	0.99996	0.99975	0.99974	0.99966	0.99973	0.9998	0.99973	0.99979	0.99979	0.99955	0.99971	0.99968	0.99966
0.00E+00	0.00E+00	0.99997	0.99975	0.99975	0.99967	0.99973	0.99981	0.99974	0.99979	0.9998	0.99956	0.99972	0.99969	0.99967
0.00E+00	0.00E+00	0.99999	0.99976	0.99976	0.99968	0.99974	0.99981	0.99975	0.9998	0.9998	0.99957	0.99973	0.9997	0.99968
